ANO_EXERCICIO;COD_REFERENCIA;COD_ESFE;COD_ORUN_O;PRD_TBO0ORUN_1_TIT_CLASSIFICADOR;COD_ORUN_U;PRD_TBO0ORUN_TIT_CLASSIFICADOR;COD_FUNC;PRD_TBO0FUNC_TIT_CLASSIFICADOR;COD_SBFU;PRD_TBO0SBFU_TIT_CLASSIFICADOR;COD_PROG;PRD_TBO0PROG_TIT_CLASSIFICADOR;COD_ACAO;NOM_ACAO;COD_LOCG;NOM_LOCG;COD_BEMS;DES_BEM_SERVICO;COD_UNIDADE_MED;TIT_UNIDADE_MED
2008;848809;10;26000O;Ministério da Educação;26240U;Universidade Federal da Paraíba;12;Educação;364;Ensino Superior;1375;Desenvolvimento do Ensino da Pós-Graduação e da Pesquisa Científica;40060000;Funcionamento de Cursos de Pós-Graduação;40060025;No Estado da Paraíba;0014;Aluno matriculado;1;unidade
2008;832208;10;26000O;Ministério da Educação;26240U;Universidade Federal da Paraíba;12;Educação;365;Educação Infantil;0750;Apoio Administrativo;20100000;Assistência Pré-Escolar aos Dependentes dos Servidores e Empregados;20100025;No Estado da Paraíba;1834;Criança de 0 a 6 anos atendida;2;unidade
2008;830430;10;26000O;Ministério da Educação;26240U;Universidade Federal da Paraíba;28;Encargos Especiais;846;Outros Encargos Especiais;0901;Operações Especiais: Cumprimento de Sentenças Judiciais                                                       ;00050000;Cumprimento de Sentença Judicial Transitada em Julgado (Precatórios) devida pela União, Autarquias e Fundações Públicas;00050025;No Estado da Paraíba;0000;-;205;-
2008;848726;10;26000O;Ministério da Educação;26241U;Universidade Federal do Paraná;12;Educação;122;Administração Geral;1073;Brasil Universitário;09HB0000;Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais;09HB0001;Nacional;0000;-;205;-
2008;831445;10;26000O;Ministério da Educação;26241U;Universidade Federal do Paraná;12;Educação;128;Formação de Recursos Humanos;1067;Gestão da Política de Educação;45720000;Capacitação de Servidores Públicos Federais em Processo de Qualificação e Requalificação;45720041;No Estado do Paraná;1671;Servidor capacitado;2;unidade
2008;235177;10;26000O;Ministério da Educação;26241U;Universidade Federal do Paraná;12;Educação;212;Cooperação Internacional;0681;Gestão da Participação em Organismos Internacionais;03280000;Contribuição à Associación de Universidades Grupo Montevideo - AUGM;03280041;No Estado do Paraná;0000;-;205;-
2008;832457;10;26000O;Ministério da Educação;26241U;Universidade Federal do Paraná;12;Educação;306;Alimentação e Nutrição;0750;Apoio Administrativo;20120000;Auxílio-Alimentação aos Servidores e Empregados;20120041;No Estado do Paraná;0700;Servidor beneficiado;4;unidade
2008;832333;10;26000O;Ministério da Educação;26241U;Universidade Federal do Paraná;12;Educação;331;Proteção e Benefícios ao Trabalhador;0750;Apoio Administrativo;20110000;Auxílio-Transporte aos Servidores e Empregados;20110041;No Estado do Paraná;0700;Servidor beneficiado;4;unidade
2008;830970;10;26000O;Ministério da Educação;26241U;Universidade Federal do Paraná;12;Educação;363;Ensino Profissional;1062;Desenvolvimento da Educação Profissional e Tecnológica;29920000;Funcionamento da Educação Profissional;29920041;No Estado do Paraná;0014;Aluno matriculado;1;unidade
2008;880539;10;26000O;Ministério da Educação;26241U;Universidade Federal do Paraná;12;Educação;364;Ensino Superior;1073;Brasil Universitário;1H760000;Expansão do Ensino Superior - Campus do Litoral;1H760101;No Município de Matinhos - PR;8038;Vaga disponibilizada;78;unidade
2008;831520;10;26000O;Ministério da Educação;26241U;Universidade Federal do Paraná;12;Educação;364;Ensino Superior;1073;Brasil Universitário;40020000;Assistência ao Educando do Ensino de Graduação;40020041;No Estado do Paraná;2417;Aluno assistido ;1;unidade
2008;831572;10;26000O;Ministério da Educação;26241U;Universidade Federal do Paraná;12;Educação;364;Ensino Superior;1073;Brasil Universitário;40040000;Serviços à Comunidade por meio da Extensão Universitária;40040041;No Estado do Paraná;0265;Pessoa beneficiada;1;unidade
2008;848676;10;26000O;Ministério da Educação;26241U;Universidade Federal do Paraná;12;Educação;364;Ensino Superior;1073;Brasil Universitário;40080000;Acervo Bibliográfico Destinado às Instituições Federais de Ensino Superior e Hospitais de Ensino;40080041;No Estado do Paraná;AAGC;Volume disponibilizado;1;unidade
2008;832603;10;26000O;Ministério da Educação;26241U;Universidade Federal do Paraná;12;Educação;364;Ensino Superior;1073;Brasil Universitário;40090000;Funcionamento de Cursos de Graduação;40090041;No Estado do Paraná;0014;Aluno matriculado;1;unidade
2008;848810;10;26000O;Ministério da Educação;26241U;Universidade Federal do Paraná;12;Educação;364;Ensino Superior;1375;Desenvolvimento do Ensino da Pós-Graduação e da Pesquisa Científica;40060000;Funcionamento de Cursos de Pós-Graduação;40060041;No Estado do Paraná;0014;Aluno matriculado;1;unidade
2008;832209;10;26000O;Ministério da Educação;26241U;Universidade Federal do Paraná;12;Educação;365;Educação Infantil;0750;Apoio Administrativo;20100000;Assistência Pré-Escolar aos Dependentes dos Servidores e Empregados;20100041;No Estado do Paraná;1834;Criança de 0 a 6 anos atendida;2;unidade
2008;830431;10;26000O;Ministério da Educação;26241U;Universidade Federal do Paraná;28;Encargos Especiais;846;Outros Encargos Especiais;0901;Operações Especiais: Cumprimento de Sentenças Judiciais                                                       ;00050000;Cumprimento de Sentença Judicial Transitada em Julgado (Precatórios) devida pela União, Autarquias e Fundações Públicas;00050041;No Estado do Paraná;0000;-;205;-
2008;848727;10;26000O;Ministério da Educação;26242U;Universidade Federal de Pernambuco;12;Educação;122;Administração Geral;1073;Brasil Universitário;09HB0000;Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais;09HB0001;Nacional;0000;-;205;-
2008;831446;10;26000O;Ministério da Educação;26242U;Universidade Federal de Pernambuco;12;Educação;128;Formação de Recursos Humanos;1067;Gestão da Política de Educação;45720000;Capacitação de Servidores Públicos Federais em Processo de Qualificação e Requalificação;45720026;No Estado de Pernambuco;1671;Servidor capacitado;2;unidade
2008;206561;10;26000O;Ministério da Educação;26242U;Universidade Federal de Pernambuco;12;Educação;212;Cooperação Internacional;0681;Gestão da Participação em Organismos Internacionais;03340000;Contribuição à Organização Universitária Interamericana - OUI;03340026;No Estado de Pernambuco;0000;-;205;-
2008;832458;10;26000O;Ministério da Educação;26242U;Universidade Federal de Pernambuco;12;Educação;306;Alimentação e Nutrição;0750;Apoio Administrativo;20120000;Auxílio-Alimentação aos Servidores e Empregados;20120026;No Estado de Pernambuco;0700;Servidor beneficiado;4;unidade
2008;832334;10;26000O;Ministério da Educação;26242U;Universidade Federal de Pernambuco;12;Educação;331;Proteção e Benefícios ao Trabalhador;0750;Apoio Administrativo;20110000;Auxílio-Transporte aos Servidores e Empregados;20110026;No Estado de Pernambuco;0700;Servidor beneficiado;4;unidade
2008;831268;10;26000O;Ministério da Educação;26242U;Universidade Federal de Pernambuco;12;Educação;361;Ensino Fundamental;1061;Brasil Escolarizado;40010000;Funcionamento do Ensino Fundamental na Rede Federal;40010026;No Estado de Pernambuco;0014;Aluno matriculado;1;unidade
2008;831378;10;26000O;Ministério da Educação;26242U;Universidade Federal de Pernambuco;12;Educação;362;Ensino Médio;1061;Brasil Escolarizado;29910000;Funcionamento do Ensino Médio na Rede Federal;29910026;No Estado de Pernambuco;0014;Aluno matriculado;1;unidade
2008;880534;10;26000O;Ministério da Educação;26242U;Universidade Federal de Pernambuco;12;Educação;364;Ensino Superior;1073;Brasil Universitário;1H710000;Expansão do Ensino Superior - Campus do Agreste;1H710101;No Município de Caruaru - PE;8038;Vaga disponibilizada;78;unidade
2008;880535;10;26000O;Ministério da Educação;26242U;Universidade Federal de Pernambuco;12;Educação;364;Ensino Superior;1073;Brasil Universitário;1H720000;Expansão do Ensino Superior - Campus de Vitória de Santo Antão;1H720101;No Município de Vitória de Santo Antão - PE;8038;Vaga disponibilizada;78;unidade
2008;831573;10;26000O;Ministério da Educação;26242U;Universidade Federal de Pernambuco;12;Educação;364;Ensino Superior;1073;Brasil Universitário;40040000;Serviços à Comunidade por meio da Extensão Universitária;40040026;No Estado de Pernambuco;0265;Pessoa beneficiada;1;unidade
2008;848677;10;26000O;Ministério da Educação;26242U;Universidade Federal de Pernambuco;12;Educação;364;Ensino Superior;1073;Brasil Universitário;40080000;Acervo Bibliográfico Destinado às Instituições Federais de Ensino Superior e Hospitais de Ensino;40080026;No Estado de Pernambuco;AAGC;Volume disponibilizado;1;unidade
2008;832604;10;26000O;Ministério da Educação;26242U;Universidade Federal de Pernambuco;12;Educação;364;Ensino Superior;1073;Brasil Universitário;40090000;Funcionamento de Cursos de Graduação;40090026;No Estado de Pernambuco;0014;Aluno matriculado;1;unidade
2008;831797;10;26000O;Ministério da Educação;26242U;Universidade Federal de Pernambuco;12;Educação;364;Ensino Superior;1073;Brasil Universitário;63280000;Universidade Aberta e a Distância;63280026;No Estado de Pernambuco;8038;Vaga disponibilizada;78;unidade
2008;848811;10;26000O;Ministério da Educação;26242U;Universidade Federal de Pernambuco;12;Educação;364;Ensino Superior;1375;Desenvolvimento do Ensino da Pós-Graduação e da Pesquisa Científica;40060000;Funcionamento de Cursos de Pós-Graduação;40060026;No Estado de Pernambuco;0014;Aluno matriculado;1;unidade
2008;832210;10;26000O;Ministério da Educação;26242U;Universidade Federal de Pernambuco;12;Educação;365;Educação Infantil;0750;Apoio Administrativo;20100000;Assistência Pré-Escolar aos Dependentes dos Servidores e Empregados;20100026;No Estado de Pernambuco;1834;Criança de 0 a 6 anos atendida;2;unidade
2008;871327;10;26000O;Ministério da Educação;26242U;Universidade Federal de Pernambuco;12;Educação;571;Desenvolvimento Científico;1375;Desenvolvimento do Ensino da Pós-Graduação e da Pesquisa Científica;86670000;Pesquisa Universitária e Difusão de seus Resultados;86670026;No Estado de Pernambuco;1366;Pesquisa publicada ;2;unidade
2008;830432;10;26000O;Ministério da Educação;26242U;Universidade Federal de Pernambuco;28;Encargos Especiais;846;Outros Encargos Especiais;0901;Operações Especiais: Cumprimento de Sentenças Judiciais                                                       ;00050000;Cumprimento de Sentença Judicial Transitada em Julgado (Precatórios) devida pela União, Autarquias e Fundações Públicas;00050026;No Estado de Pernambuco;0000;-;205;-
2008;848728;10;26000O;Ministério da Educação;26243U;Universidade Federal do Rio Grande do Norte;12;Educação;122;Administração Geral;1073;Brasil Universitário;09HB0000;Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais;09HB0001;Nacional;0000;-;205;-
2008;832459;10;26000O;Ministério da Educação;26243U;Universidade Federal do Rio Grande do Norte;12;Educação;306;Alimentação e Nutrição;0750;Apoio Administrativo;20120000;Auxílio-Alimentação aos Servidores e Empregados;20120024;No Estado do Rio Grande do Norte;0700;Servidor beneficiado;4;unidade
2008;832335;10;26000O;Ministério da Educação;26243U;Universidade Federal do Rio Grande do Norte;12;Educação;331;Proteção e Benefícios ao Trabalhador;0750;Apoio Administrativo;20110000;Auxílio-Transporte aos Servidores e Empregados;20110024;No Estado do Rio Grande do Norte;0700;Servidor beneficiado;4;unidade
2008;831379;10;26000O;Ministério da Educação;26243U;Universidade Federal do Rio Grande do Norte;12;Educação;362;Ensino Médio;1061;Brasil Escolarizado;29910000;Funcionamento do Ensino Médio na Rede Federal;29910024;No Estado do Rio Grande do Norte;0014;Aluno matriculado;1;unidade
2008;830972;10;26000O;Ministério da Educação;26243U;Universidade Federal do Rio Grande do Norte;12;Educação;363;Ensino Profissional;1062;Desenvolvimento da Educação Profissional e Tecnológica;29920000;Funcionamento da Educação Profissional;29920024;No Estado do Rio Grande do Norte;0014;Aluno matriculado;1;unidade
2008;831522;10;26000O;Ministério da Educação;26243U;Universidade Federal do Rio Grande do Norte;12;Educação;364;Ensino Superior;1073;Brasil Universitário;40020000;Assistência ao Educando do Ensino de Graduação;40020024;No Estado do Rio Grande do Norte;2417;Aluno assistido ;1;unidade
2008;831574;10;26000O;Ministério da Educação;26243U;Universidade Federal do Rio Grande do Norte;12;Educação;364;Ensino Superior;1073;Brasil Universitário;40040000;Serviços à Comunidade por meio da Extensão Universitária;40040024;No Estado do Rio Grande do Norte;0265;Pessoa beneficiada;1;unidade
2008;848678;10;26000O;Ministério da Educação;26243U;Universidade Federal do Rio Grande do Norte;12;Educação;364;Ensino Superior;1073;Brasil Universitário;40080000;Acervo Bibliográfico Destinado às Instituições Federais de Ensino Superior e Hospitais de Ensino;40080024;No Estado do Rio Grande do Norte;AAGC;Volume disponibilizado;1;unidade
2008;832605;10;26000O;Ministério da Educação;26243U;Universidade Federal do Rio Grande do Norte;12;Educação;364;Ensino Superior;1073;Brasil Universitário;40090000;Funcionamento de Cursos de Graduação;40090024;No Estado do Rio Grande do Norte;0014;Aluno matriculado;1;unidade
2008;831798;10;26000O;Ministério da Educação;26243U;Universidade Federal do Rio Grande do Norte;12;Educação;364;Ensino Superior;1073;Brasil Universitário;63280000;Universidade Aberta e a Distância;63280024;No Estado do Rio Grande do Norte;8038;Vaga disponibilizada;78;unidade
2008;848812;10;26000O;Ministério da Educação;26243U;Universidade Federal do Rio Grande do Norte;12;Educação;364;Ensino Superior;1375;Desenvolvimento do Ensino da Pós-Graduação e da Pesquisa Científica;40060000;Funcionamento de Cursos de Pós-Graduação;40060024;No Estado do Rio Grande do Norte;0014;Aluno matriculado;1;unidade
2008;832211;10;26000O;Ministério da Educação;26243U;Universidade Federal do Rio Grande do Norte;12;Educação;365;Educação Infantil;0750;Apoio Administrativo;20100000;Assistência Pré-Escolar aos Dependentes dos Servidores e Empregados;20100024;No Estado do Rio Grande do Norte;1834;Criança de 0 a 6 anos atendida;2;unidade
2008;871328;10;26000O;Ministério da Educação;26243U;Universidade Federal do Rio Grande do Norte;12;Educação;571;Desenvolvimento Científico;1375;Desenvolvimento do Ensino da Pós-Graduação e da Pesquisa Científica;86670000;Pesquisa Universitária e Difusão de seus Resultados;86670024;No Estado do Rio Grande do Norte;1366;Pesquisa publicada ;2;unidade
2008;830433;10;26000O;Ministério da Educação;26243U;Universidade Federal do Rio Grande do Norte;28;Encargos Especiais;846;Outros Encargos Especiais;0901;Operações Especiais: Cumprimento de Sentenças Judiciais                                                       ;00050000;Cumprimento de Sentença Judicial Transitada em Julgado (Precatórios) devida pela União, Autarquias e Fundações Públicas;00050024;No Estado do Rio Grande do Norte;0000;-;205;-
